index,用户昵称,初评,初评日期,评价,追评,追评日期,追评天数,是否有用,赞,Rateid,用户等级,产品,类别,标题,平台,商品链接
2627,哥***芳,挺好用的，确实用了不干。,2021年04月12日 22:26,1,,Null,Null,0,-4,1128386121465,blue_4,面膜,颜色分类:浅蓝色[冷敷贴 蓝色款],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2628,h***8,一直回购这两款面膜，超级补水，效果好，敷完上妆服帖，皮肤水嫩。这次做活动又囤了5盒。  ,2021年03月07日 16:01,1,,Null,Null,0,-4,1123858765865,blue_4,面膜,颜色分类:蓝安瓶玻尿酸面膜（10片/盒）[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2629,h***8,一直回购这两款面膜，超级补水，效果好，敷完上妆服帖，皮肤水嫩。这次做活动又囤了5盒。 ,2021年03月07日 16:01,1,,Null,Null,0,1,1123858765864,blue_4,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2630,w***7,发货超快，给力哦，面膜敷起来 ,2021年04月08日 08:13,1,,Null,Null,0,1,1128601255654,blue_3,面膜,颜色分类:玫红色[焕肤蚕丝软膜5片],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2631,焘***静,可以回购的产品好用。,2021年04月06日 16:02,1,,Null,Null,0,1,1127580157084,blue_1,面膜,颜色分类:❤新款燕窝面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2632,小***8,快递真的好快啊，真的很喜欢大猩猩家 ,2021年04月10日 18:36,1,,Null,Null,0,1,1128939963228,blue_1,面膜,颜色分类:香槟色[❤玻尿酸海藻套盒],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2633,丫***5,东西不错 ,2021年04月02日 11:34,1,,Null,Null,0,-4,1126600848125,blue_3,面膜,颜色分类:❤热卖款水光蜂蜜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2634,w***8,东西不错,2021年04月03日 21:13,1,,Null,Null,0,1,1126807148087,blue_1,面膜,颜色分类:蓝黄药丸（10片/盒）[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2635,海***8,老顾客我 好用,2021年04月14日 01:14,1,,Null,Null,0,1,1128959694416,blue_1,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2636,我***香,不错的宝贝！,2021年04月04日 10:33,1,,Null,Null,0,-4,1127278705617,blue_2,面膜,颜色分类:❤新款燕窝面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2637,相***1,宝贝不错哦,2021年04月07日 01:02,1,,Null,Null,0,1,1127202940323,red_4,面膜,颜色分类:❤新款羊胎素面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2638,霓***t,第一次用这款面膜，是不是正品我也不知道，还好吧，很大一张，也挺补水的，没有过敏 下次试试水母的。 ,2021年03月11日 17:01,1,,Null,Null,0,1,1124697758085,red_4,面膜,颜色分类:❤新款燕窝面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2639,t***5,还不错值得购买,2021年04月05日 15:28,1,,Null,Null,0,1,1127006648657,red_4,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2640,t***6,效果不错很喜欢,2021年04月04日 22:03,1,,Null,Null,0,1,1126929728696,blue_2,面膜,颜色分类:❤新款燕窝面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2641,红***t,猩猩家的老客户的，买了几年了，好评,2021年04月12日 09:19,1,,Null,Null,0,1,1129115227817,red_4,面膜,颜色分类:欧若拉樱花（10片/盒）[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2642,c***q,发货很快，性价比很高，很不错。,2021年04月14日 08:41,1,,Null,Null,0,1,1128532941857,red_3,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2643,t***7,晚上用了一片  还不错,2021年04月14日 10:39,1,,Null,Null,0,1,1129387607634,blue_1,面膜,颜色分类:❤新款水母面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2644,花***i,好评，每盒都贴了防伪码。好用。 ,2021年04月05日 11:52,1,,Null,Null,0,1,1127410673376,blue_1,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2645,t***4,宝贝收到了，很好用，很喜欢，,2021年03月28日 16:26,1,,Null,Null,0,1,1125981304471,blue_2,面膜,颜色分类:❤新款水母面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2646,g***8,很补水，满意,2021年04月05日 21:01,1,,Null,Null,0,1,1128316175875,blue_2,面膜,颜色分类:热卖款大米面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2647,y***5,用了可以的皮肤没那么干了,2021年04月28日 07:17,1,,Null,Null,0,-4,1130292449907,red_5,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2648,y***7,东西挺好用的，物流也很快，很喜欢，希望卖家生意兴隆 ,2021年04月12日 16:09,1,,Null,Null,0,1,1128340273167,blue_2,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2649,t***4,快递非常快下午买的第二天就到了,2021年04月05日 23:14,1,,Null,Null,0,1,1128329191886,red_3,面膜,颜色分类:❤新款燕窝面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2650,t***2,不太建议买 希望大家可以听话吧哈哈哈哈哈美女无语 有机会大家可以去实体店买一片与现在用的对比一下 味道一样 但是精华的稀稠度差别特别明显 本来的JM这款面膜很维稳补水效果也比较好 但是这家店的面膜敷完之后没什么改观 希望大家不被价格吸引吧 就是想写一个评价 本来想退款的 把自己的想法分享给仙女们吧 不太建议买哦 等明天我再用这款面膜的时候给补录一个精华稀稠度的对比视频吧～,2021年04月11日 20:07,-1,～～,Null,0,0,1,1127807688801,red_5,面膜,颜色分类:❤热卖款水光蜂蜜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2651,t***5,巨好用！便宜又好用！ ,2021年04月14日 11:07,1,,Null,Null,0,1,1129391235627,blue_5,面膜,颜色分类:香槟色[❤玻尿酸海藻套盒],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2652,t***1,非常棒！我喜欢,2021年04月05日 21:35,1,,Null,Null,0,-4,1127055084496,red_1,面膜,颜色分类:❤新款蜗牛面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2653,诗***上,用完满脸爆痘😭,2021年03月28日 14:16,1,,Null,Null,0,1,1126824710095,blue_1,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2654,请***吧,特别好用，一直在用,2021年04月08日 20:50,1,,Null,Null,0,-4,1128301102837,blue_1,面膜,颜色分类:❤新款水母面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2655,l***1,质量很不错，物流很快，客服态度非常好，非常满意！,2021年04月03日 11:46,1,,Null,Null,0,1,1127596982517,red_5,面膜,颜色分类:❤新款蜗牛面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2656,l***a,物流速度很快！一直在回购 ,2021年04月09日 07:59,1,,Null,Null,0,1,1127895157734,blue_3,面膜,颜色分类:❤新款羊胎素面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2657,奇***6,第二次购买了  ,2021年04月07日 17:24,1,,Null,Null,0,-4,1128153302207,blue_2,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2658,东***空,质量好，多次复购了,2021年04月03日 15:48,1,已经用了一段时间了，效果好，复购,Null,0,0,1,1127199373918,red_3,面膜,颜色分类:牛油果面膜（10片/盒）[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2659,离***i,很不错很好用哦！！！ ,2021年04月03日 13:27,1,,Null,Null,0,1,1128009887329,blue_2,面膜,颜色分类:❤新款燕窝面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2660,t***6,不错哈 还回来的 ,2021年04月08日 10:19,1,,Null,Null,0,1,1128217770401,red_4,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2661,萌***这,收到了 非常的不错哦,2021年04月02日 14:42,1,,Null,Null,0,1,1126625064239,red_2,面膜,颜色分类:牛油果面膜（10片/盒）[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2662,掩***q,很好用，喜欢，会回购的 ,2021年04月09日 10:18,1,,Null,Null,0,-4,1127475876578,blue_2,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2663,t***8,婴儿面膜已收到，试贴了一下，拿到手上比其它品牌的面膜滋润不一样，保湿效果很好，试贴感觉皮肤白亮也保湿，希望自己能坚持用下去，品牌的面膜也放心使用，买家也曾送了礼物🎁满意的一次购物！ ,2021年03月25日 07:14,1,,Null,Null,0,1,1125911941600,red_3,面膜,颜色分类:婴儿淡斑（10片/盒）[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2664,杰***3,第一次用， ,2021年04月26日 20:41,1,,Null,Null,0,1,1130591022683,blue_2,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2665,y***7,N次购买了 ,2021年04月10日 21:26,1,,Null,Null,0,1,1128124833567,blue_3,面膜,颜色分类:❤新款水母面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2666,p***r,整体评价：保湿效果不错 肤质改善情况：从爆皮到水蓬蓬的 吸收效果：吸收效果不错 不黏腻 保湿效果：特别好 敷完上妆非常的服帖 我的肤质：油性皮肤 ,2021年03月23日 11:42,1,,Null,Null,0,1,1125668269157,red_3,面膜,颜色分类:婴儿淡斑（10片/盒）[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2667,哥***裹,好用喜欢,2021年04月04日 18:26,1,,Null,Null,0,1,1127774126742,red_5,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2668,t***5,好用不贵 ,2021年04月13日 14:31,1,,Null,Null,0,1,1128890766370,blue_1,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2669,l***8,不错满意！,2021年03月29日 22:46,1,,Null,Null,0,-4,1127413111071,blue_3,面膜,颜色分类:❤新款虾青素面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2670,1***3,很好喜欢,2021年04月08日 19:32,1,,Null,Null,0,1,1128692691478,blue_1,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2671,t***1,平价好用,2021年04月07日 17:55,1,,Null,Null,0,1,1128157278259,red_4,面膜,颜色分类:❤新款水母面膜10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
2672,我***事,这款挺好用的,2021年04月06日 01:55,1,,Null,Null,0,1,1127936666210,red_4,面膜,颜色分类:❤热卖款深水炸弹10片/盒[韩国原装假一罚十],韩国JM面膜女补水保湿男深水炸水光蜂蜜珍珠急救燕窝水母新款正品,taobao,https://item.taobao.com/item.htm?id=558215946399&ns=1&abbucket=6#detail
